2a12:3fc2:e710::/44,DE,DE-FRA,
2a12:3fc2:e710::/48,DE,DE-FRA,Frankfurt am Main
2a12:3fc2:e711::/48,DE,DE-FRA,Frankfurt am Main
2a12:3fc2:e712::/48,DE,DE-FRA,Frankfurt am Main
2a06:a005:950::/44,DE,DE-FRA,
2a06:a005:951::/48,DE,DE-FRA,Frankfurt am Main	
